2025-12-08 19:37:02 - INFO - Epoch: 0.00, Step: 10, Train Loss: 9.3141, Learning Rate: 1.42e-07
2025-12-08 19:40:10 - INFO - Epoch: 0.06, Step: 180, Train Loss: 8.7056, Learning Rate: 2.82e-06
2025-12-08 19:40:21 - INFO - Epoch: 0.06, Step: 190, Train Loss: 8.6606, Learning Rate: 2.98e-06
2025-12-08 19:40:32 - INFO - Epoch: 0.06, Step: 200, Train Loss: 8.6303, Learning Rate: 3.14e-06
2025-12-08 19:40:43 - INFO - Epoch: 0.07, Step: 210, Train Loss: 8.5888, Learning Rate: 3.30e-06
2025-12-08 19:40:54 - INFO - Epoch: 0.07, Step: 220, Train Loss: 8.5556, Learning Rate: 3.46e-06
2025-12-08 19:41:05 - INFO - Epoch: 0.07, Step: 230, Train Loss: 8.5038, Learning Rate: 3.61e-06
2025-12-08 19:41:16 - INFO - Epoch: 0.08, Step: 240, Train Loss: 8.4705, Learning Rate: 3.77e-06
2025-12-08 19:41:27 - INFO - Epoch: 0.08, Step: 250, Train Loss: 8.4354, Learning Rate: 3.93e-06
2025-12-08 19:41:39 - INFO - Epoch: 0.08, Step: 260, Train Loss: 8.3943, Learning Rate: 4.09e-06
2025-12-08 19:41:50 - INFO - Epoch: 0.09, Step: 270, Train Loss: 8.3607, Learning Rate: 4.24e-06
2025-12-08 19:42:01 - INFO - Epoch: 0.09, Step: 280, Train Loss: 8.3112, Learning Rate: 4.40e-06
2025-12-08 19:42:12 - INFO - Epoch: 0.09, Step: 290, Train Loss: 8.2782, Learning Rate: 4.56e-06
2025-12-08 19:42:23 - INFO - Epoch: 0.09, Step: 300, Train Loss: 8.2367, Learning Rate: 4.72e-06
2025-12-08 19:42:34 - INFO - Epoch: 0.10, Step: 310, Train Loss: 8.1968, Learning Rate: 4.88e-06
2025-12-08 19:42:45 - INFO - Epoch: 0.10, Step: 320, Train Loss: 8.1584, Learning Rate: 5.03e-06
2025-12-08 19:42:56 - INFO - Epoch: 0.10, Step: 330, Train Loss: 8.1150, Learning Rate: 5.19e-06
2025-12-08 19:43:07 - INFO - Epoch: 0.11, Step: 340, Train Loss: 8.0763, Learning Rate: 5.35e-06
2025-12-08 19:43:18 - INFO - Epoch: 0.11, Step: 350, Train Loss: 8.0200, Learning Rate: 5.51e-06
2025-12-08 19:43:29 - INFO - Epoch: 0.11, Step: 360, Train Loss: 7.9893, Learning Rate: 5.66e-06
2025-12-08 19:43:40 - INFO - Epoch: 0.12, Step: 370, Train Loss: 7.9471, Learning Rate: 5.82e-06
2025-12-08 19:43:51 - INFO - Epoch: 0.12, Step: 380, Train Loss: 7.8913, Learning Rate: 5.98e-06
2025-12-08 19:44:02 - INFO - Epoch: 0.12, Step: 390, Train Loss: 7.8412, Learning Rate: 6.14e-06
2025-12-08 19:44:14 - INFO - Epoch: 0.13, Step: 400, Train Loss: 7.8082, Learning Rate: 6.30e-06
2025-12-08 19:44:25 - INFO - Epoch: 0.13, Step: 410, Train Loss: 7.7642, Learning Rate: 6.45e-06
2025-12-08 19:44:36 - INFO - Epoch: 0.13, Step: 420, Train Loss: 7.7121, Learning Rate: 6.61e-06
2025-12-08 19:44:47 - INFO - Epoch: 0.14, Step: 430, Train Loss: 7.6934, Learning Rate: 6.77e-06
2025-12-08 19:44:58 - INFO - Epoch: 0.14, Step: 440, Train Loss: 7.6253, Learning Rate: 6.93e-06
2025-12-08 19:45:09 - INFO - Epoch: 0.14, Step: 450, Train Loss: 7.5886, Learning Rate: 7.08e-06
2025-12-08 19:45:20 - INFO - Epoch: 0.15, Step: 460, Train Loss: 7.5496, Learning Rate: 7.24e-06
2025-12-08 19:45:31 - INFO - Epoch: 0.15, Step: 470, Train Loss: 7.4959, Learning Rate: 7.40e-06
2025-12-08 19:45:42 - INFO - Epoch: 0.15, Step: 480, Train Loss: 7.4557, Learning Rate: 7.56e-06
2025-12-08 19:45:53 - INFO - Epoch: 0.15, Step: 490, Train Loss: 7.4449, Learning Rate: 7.72e-06
2025-12-08 19:46:04 - INFO - Epoch: 0.16, Step: 500, Train Loss: 7.3890, Learning Rate: 7.87e-06
2025-12-08 19:46:15 - INFO - Epoch: 0.16, Step: 510, Train Loss: 7.3439, Learning Rate: 8.03e-06
2025-12-08 19:46:26 - INFO - Epoch: 0.16, Step: 520, Train Loss: 7.2995, Learning Rate: 8.19e-06
2025-12-08 19:46:38 - INFO - Epoch: 0.17, Step: 530, Train Loss: 7.2695, Learning Rate: 8.35e-06
2025-12-08 19:46:49 - INFO - Epoch: 0.17, Step: 540, Train Loss: 7.2449, Learning Rate: 8.50e-06
2025-12-08 19:47:00 - INFO - Epoch: 0.17, Step: 550, Train Loss: 7.2004, Learning Rate: 8.66e-06
2025-12-08 19:47:11 - INFO - Epoch: 0.18, Step: 560, Train Loss: 7.1553, Learning Rate: 8.82e-06
2025-12-08 19:47:22 - INFO - Epoch: 0.18, Step: 570, Train Loss: 7.1208, Learning Rate: 8.98e-06
2025-12-08 19:47:33 - INFO - Epoch: 0.18, Step: 580, Train Loss: 7.1027, Learning Rate: 9.14e-06
2025-12-08 19:47:44 - INFO - Epoch: 0.19, Step: 590, Train Loss: 7.0640, Learning Rate: 9.29e-06
2025-12-08 19:47:55 - INFO - Epoch: 0.19, Step: 600, Train Loss: 7.0424, Learning Rate: 9.45e-06
2025-12-08 19:48:06 - INFO - Epoch: 0.19, Step: 610, Train Loss: 7.0039, Learning Rate: 9.61e-06
2025-12-08 19:48:17 - INFO - Epoch: 0.20, Step: 620, Train Loss: 6.9809, Learning Rate: 9.77e-06
2025-12-08 19:48:28 - INFO - Epoch: 0.20, Step: 630, Train Loss: 6.9693, Learning Rate: 9.92e-06
2025-12-08 19:48:39 - INFO - Epoch: 0.20, Step: 640, Train Loss: 6.9289, Learning Rate: 1.01e-05
2025-12-08 19:48:50 - INFO - Epoch: 0.21, Step: 650, Train Loss: 6.8936, Learning Rate: 1.02e-05
2025-12-08 19:49:01 - INFO - Epoch: 0.21, Step: 660, Train Loss: 6.8799, Learning Rate: 1.04e-05
2025-12-08 19:49:13 - INFO - Epoch: 0.21, Step: 670, Train Loss: 6.8516, Learning Rate: 1.06e-05
2025-12-08 19:49:24 - INFO - Epoch: 0.21, Step: 680, Train Loss: 6.8450, Learning Rate: 1.07e-05
2025-12-08 19:49:35 - INFO - Epoch: 0.22, Step: 690, Train Loss: 6.8221, Learning Rate: 1.09e-05
2025-12-08 19:49:46 - INFO - Epoch: 0.22, Step: 700, Train Loss: 6.7942, Learning Rate: 1.10e-05
2025-12-08 19:49:57 - INFO - Epoch: 0.22, Step: 710, Train Loss: 6.7778, Learning Rate: 1.12e-05
2025-12-08 19:50:08 - INFO - Epoch: 0.23, Step: 720, Train Loss: 6.7643, Learning Rate: 1.13e-05
2025-12-08 19:50:19 - INFO - Epoch: 0.23, Step: 730, Train Loss: 6.7365, Learning Rate: 1.15e-05
2025-12-08 19:50:30 - INFO - Epoch: 0.23, Step: 740, Train Loss: 6.7226, Learning Rate: 1.17e-05
2025-12-08 19:50:41 - INFO - Epoch: 0.24, Step: 750, Train Loss: 6.7135, Learning Rate: 1.18e-05
2025-12-08 19:50:52 - INFO - Epoch: 0.24, Step: 760, Train Loss: 6.7061, Learning Rate: 1.20e-05
2025-12-08 19:51:03 - INFO - Epoch: 0.24, Step: 770, Train Loss: 6.6616, Learning Rate: 1.21e-05
2025-12-08 19:51:14 - INFO - Epoch: 0.25, Step: 780, Train Loss: 6.6646, Learning Rate: 1.23e-05
2025-12-08 19:51:25 - INFO - Epoch: 0.25, Step: 790, Train Loss: 6.6330, Learning Rate: 1.24e-05
2025-12-08 19:51:36 - INFO - Epoch: 0.25, Step: 800, Train Loss: 6.6176, Learning Rate: 1.26e-05
2025-12-08 19:51:48 - INFO - Epoch: 0.26, Step: 810, Train Loss: 6.5959, Learning Rate: 1.28e-05
2025-12-08 19:51:59 - INFO - Epoch: 0.26, Step: 820, Train Loss: 6.5754, Learning Rate: 1.29e-05
2025-12-08 19:52:10 - INFO - Epoch: 0.26, Step: 830, Train Loss: 6.5689, Learning Rate: 1.31e-05
2025-12-08 19:52:21 - INFO - Epoch: 0.27, Step: 840, Train Loss: 6.5600, Learning Rate: 1.32e-05
2025-12-08 19:52:32 - INFO - Epoch: 0.27, Step: 850, Train Loss: 6.5607, Learning Rate: 1.34e-05
2025-12-08 19:52:43 - INFO - Epoch: 0.27, Step: 860, Train Loss: 6.5365, Learning Rate: 1.36e-05
2025-12-08 19:52:54 - INFO - Epoch: 0.27, Step: 870, Train Loss: 6.5195, Learning Rate: 1.37e-05
2025-12-08 19:53:05 - INFO - Epoch: 0.28, Step: 880, Train Loss: 6.5144, Learning Rate: 1.39e-05
2025-12-08 19:53:16 - INFO - Epoch: 0.28, Step: 890, Train Loss: 6.4991, Learning Rate: 1.40e-05
2025-12-08 19:53:27 - INFO - Epoch: 0.28, Step: 900, Train Loss: 6.4694, Learning Rate: 1.42e-05
2025-12-08 19:53:38 - INFO - Epoch: 0.29, Step: 910, Train Loss: 6.4638, Learning Rate: 1.43e-05
2025-12-08 19:53:49 - INFO - Epoch: 0.29, Step: 920, Train Loss: 6.4487, Learning Rate: 1.45e-05
2025-12-08 19:54:00 - INFO - Epoch: 0.29, Step: 930, Train Loss: 6.4337, Learning Rate: 1.47e-05
2025-12-08 19:54:12 - INFO - Epoch: 0.30, Step: 940, Train Loss: 6.4393, Learning Rate: 1.48e-05
2025-12-08 19:54:23 - INFO - Epoch: 0.30, Step: 950, Train Loss: 6.4433, Learning Rate: 1.50e-05
2025-12-08 19:54:34 - INFO - Epoch: 0.30, Step: 960, Train Loss: 6.3979, Learning Rate: 1.51e-05
2025-12-08 19:54:45 - INFO - Epoch: 0.31, Step: 970, Train Loss: 6.4346, Learning Rate: 1.53e-05
2025-12-08 19:54:56 - INFO - Epoch: 0.31, Step: 980, Train Loss: 6.3813, Learning Rate: 1.54e-05
2025-12-08 19:55:07 - INFO - Epoch: 0.31, Step: 990, Train Loss: 6.3855, Learning Rate: 1.56e-05
2025-12-08 19:55:18 - INFO - Epoch: 0.32, Step: 1000, Train Loss: 6.3786, Learning Rate: 1.58e-05
2025-12-08 19:55:29 - INFO - Epoch: 0.32, Step: 1010, Train Loss: 6.3514, Learning Rate: 1.59e-05
2025-12-08 19:55:40 - INFO - Epoch: 0.32, Step: 1020, Train Loss: 6.3554, Learning Rate: 1.61e-05
2025-12-08 19:55:51 - INFO - Epoch: 0.33, Step: 1030, Train Loss: 6.3387, Learning Rate: 1.62e-05
2025-12-08 19:56:02 - INFO - Epoch: 0.33, Step: 1040, Train Loss: 6.3193, Learning Rate: 1.64e-05
2025-12-08 19:56:13 - INFO - Epoch: 0.33, Step: 1050, Train Loss: 6.3521, Learning Rate: 1.66e-05
2025-12-08 19:56:24 - INFO - Epoch: 0.33, Step: 1060, Train Loss: 6.3379, Learning Rate: 1.67e-05
2025-12-08 19:56:35 - INFO - Epoch: 0.34, Step: 1070, Train Loss: 6.3089, Learning Rate: 1.69e-05
2025-12-08 19:56:47 - INFO - Epoch: 0.34, Step: 1080, Train Loss: 6.3033, Learning Rate: 1.70e-05
2025-12-08 19:56:58 - INFO - Epoch: 0.34, Step: 1090, Train Loss: 6.2971, Learning Rate: 1.72e-05
2025-12-08 19:57:09 - INFO - Epoch: 0.35, Step: 1100, Train Loss: 6.3019, Learning Rate: 1.73e-05
2025-12-08 19:57:20 - INFO - Epoch: 0.35, Step: 1110, Train Loss: 6.2652, Learning Rate: 1.75e-05
2025-12-08 19:57:31 - INFO - Epoch: 0.35, Step: 1120, Train Loss: 6.2759, Learning Rate: 1.77e-05
2025-12-08 19:57:42 - INFO - Epoch: 0.36, Step: 1130, Train Loss: 6.2776, Learning Rate: 1.78e-05
2025-12-08 19:57:53 - INFO - Epoch: 0.36, Step: 1140, Train Loss: 6.2678, Learning Rate: 1.80e-05
2025-12-08 19:58:04 - INFO - Epoch: 0.36, Step: 1150, Train Loss: 6.2549, Learning Rate: 1.81e-05
2025-12-08 19:58:15 - INFO - Epoch: 0.37, Step: 1160, Train Loss: 6.2420, Learning Rate: 1.83e-05
2025-12-08 19:58:26 - INFO - Epoch: 0.37, Step: 1170, Train Loss: 6.2428, Learning Rate: 1.84e-05
2025-12-08 19:58:37 - INFO - Epoch: 0.37, Step: 1180, Train Loss: 6.2481, Learning Rate: 1.86e-05
2025-12-08 19:58:48 - INFO - Epoch: 0.38, Step: 1190, Train Loss: 6.2450, Learning Rate: 1.88e-05
2025-12-08 19:58:59 - INFO - Epoch: 0.38, Step: 1200, Train Loss: 6.2161, Learning Rate: 1.89e-05
2025-12-08 19:59:11 - INFO - Epoch: 0.38, Step: 1210, Train Loss: 6.2156, Learning Rate: 1.91e-05
2025-12-08 19:59:22 - INFO - Epoch: 0.38, Step: 1220, Train Loss: 6.1918, Learning Rate: 1.92e-05
2025-12-08 19:59:33 - INFO - Epoch: 0.39, Step: 1230, Train Loss: 6.2051, Learning Rate: 1.94e-05
2025-12-08 19:59:44 - INFO - Epoch: 0.39, Step: 1240, Train Loss: 6.2206, Learning Rate: 1.95e-05
2025-12-08 19:59:55 - INFO - Epoch: 0.39, Step: 1250, Train Loss: 6.1948, Learning Rate: 1.97e-05
2025-12-08 20:00:06 - INFO - Epoch: 0.40, Step: 1260, Train Loss: 6.1861, Learning Rate: 1.99e-05
2025-12-08 20:00:17 - INFO - Epoch: 0.40, Step: 1270, Train Loss: 6.1788, Learning Rate: 2.00e-05
2025-12-08 20:00:28 - INFO - Epoch: 0.40, Step: 1280, Train Loss: 6.1865, Learning Rate: 2.02e-05
2025-12-08 20:00:39 - INFO - Epoch: 0.41, Step: 1290, Train Loss: 6.1642, Learning Rate: 2.03e-05
2025-12-08 20:00:50 - INFO - Epoch: 0.41, Step: 1300, Train Loss: 6.1872, Learning Rate: 2.05e-05
2025-12-08 20:01:01 - INFO - Epoch: 0.41, Step: 1310, Train Loss: 6.1632, Learning Rate: 2.07e-05
2025-12-08 20:01:12 - INFO - Epoch: 0.42, Step: 1320, Train Loss: 6.1712, Learning Rate: 2.08e-05
2025-12-08 20:01:23 - INFO - Epoch: 0.42, Step: 1330, Train Loss: 6.1666, Learning Rate: 2.10e-05
2025-12-08 20:01:34 - INFO - Epoch: 0.42, Step: 1340, Train Loss: 6.1597, Learning Rate: 2.11e-05
2025-12-08 20:01:46 - INFO - Epoch: 0.43, Step: 1350, Train Loss: 6.1327, Learning Rate: 2.13e-05
2025-12-08 20:01:57 - INFO - Epoch: 0.43, Step: 1360, Train Loss: 6.1305, Learning Rate: 2.14e-05
2025-12-08 20:02:08 - INFO - Epoch: 0.43, Step: 1370, Train Loss: 6.1210, Learning Rate: 2.16e-05
2025-12-08 20:02:19 - INFO - Epoch: 0.44, Step: 1380, Train Loss: 6.0973, Learning Rate: 2.18e-05
2025-12-08 20:02:30 - INFO - Epoch: 0.44, Step: 1390, Train Loss: 6.0948, Learning Rate: 2.19e-05
2025-12-08 20:02:41 - INFO - Epoch: 0.44, Step: 1400, Train Loss: 6.0961, Learning Rate: 2.21e-05
2025-12-08 20:02:52 - INFO - Epoch: 0.44, Step: 1410, Train Loss: 6.0722, Learning Rate: 2.22e-05
2025-12-08 20:03:03 - INFO - Epoch: 0.45, Step: 1420, Train Loss: 6.1216, Learning Rate: 2.24e-05
2025-12-08 20:03:14 - INFO - Epoch: 0.45, Step: 1430, Train Loss: 6.0941, Learning Rate: 2.25e-05
2025-12-08 20:03:25 - INFO - Epoch: 0.45, Step: 1440, Train Loss: 6.0714, Learning Rate: 2.27e-05
2025-12-08 20:03:36 - INFO - Epoch: 0.46, Step: 1450, Train Loss: 6.0794, Learning Rate: 2.29e-05
2025-12-08 20:03:47 - INFO - Epoch: 0.46, Step: 1460, Train Loss: 6.0981, Learning Rate: 2.30e-05
2025-12-08 20:03:58 - INFO - Epoch: 0.46, Step: 1470, Train Loss: 6.1001, Learning Rate: 2.32e-05
2025-12-08 20:04:09 - INFO - Epoch: 0.47, Step: 1480, Train Loss: 6.0731, Learning Rate: 2.33e-05
2025-12-08 20:04:21 - INFO - Epoch: 0.47, Step: 1490, Train Loss: 6.0476, Learning Rate: 2.35e-05
2025-12-08 20:04:32 - INFO - Epoch: 0.47, Step: 1500, Train Loss: 6.0645, Learning Rate: 2.37e-05
2025-12-08 20:04:43 - INFO - Epoch: 0.48, Step: 1510, Train Loss: 6.0525, Learning Rate: 2.38e-05
2025-12-08 20:04:54 - INFO - Epoch: 0.48, Step: 1520, Train Loss: 6.0446, Learning Rate: 2.40e-05
2025-12-08 20:05:05 - INFO - Epoch: 0.48, Step: 1530, Train Loss: 6.0480, Learning Rate: 2.41e-05
2025-12-08 20:05:16 - INFO - Epoch: 0.49, Step: 1540, Train Loss: 6.0364, Learning Rate: 2.43e-05
2025-12-08 20:05:27 - INFO - Epoch: 0.49, Step: 1550, Train Loss: 6.0302, Learning Rate: 2.44e-05
2025-12-08 20:05:38 - INFO - Epoch: 0.49, Step: 1560, Train Loss: 6.0411, Learning Rate: 2.46e-05
2025-12-08 20:05:49 - INFO - Epoch: 0.50, Step: 1570, Train Loss: 6.0071, Learning Rate: 2.48e-05
2025-12-08 20:06:00 - INFO - Epoch: 0.50, Step: 1580, Train Loss: 6.0211, Learning Rate: 2.49e-05
2025-12-08 20:06:11 - INFO - Epoch: 0.50, Step: 1590, Train Loss: 6.0116, Learning Rate: 2.51e-05
2025-12-08 20:06:22 - INFO - Epoch: 0.50, Step: 1600, Train Loss: 6.0079, Learning Rate: 2.52e-05
2025-12-08 20:06:33 - INFO - Epoch: 0.51, Step: 1610, Train Loss: 6.0158, Learning Rate: 2.54e-05
2025-12-08 20:06:45 - INFO - Epoch: 0.51, Step: 1620, Train Loss: 6.0205, Learning Rate: 2.55e-05
2025-12-08 20:06:56 - INFO - Epoch: 0.51, Step: 1630, Train Loss: 6.0085, Learning Rate: 2.57e-05
2025-12-08 20:07:07 - INFO - Epoch: 0.52, Step: 1640, Train Loss: 6.0259, Learning Rate: 2.59e-05
2025-12-08 20:07:18 - INFO - Epoch: 0.52, Step: 1650, Train Loss: 5.9775, Learning Rate: 2.60e-05
2025-12-08 20:07:29 - INFO - Epoch: 0.52, Step: 1660, Train Loss: 5.9656, Learning Rate: 2.62e-05
2025-12-08 20:07:40 - INFO - Epoch: 0.53, Step: 1670, Train Loss: 5.9917, Learning Rate: 2.63e-05
2025-12-08 20:07:51 - INFO - Epoch: 0.53, Step: 1680, Train Loss: 6.0053, Learning Rate: 2.65e-05
2025-12-08 20:08:02 - INFO - Epoch: 0.53, Step: 1690, Train Loss: 5.9852, Learning Rate: 2.66e-05
2025-12-08 20:08:13 - INFO - Epoch: 0.54, Step: 1700, Train Loss: 5.9789, Learning Rate: 2.68e-05
2025-12-08 20:08:24 - INFO - Epoch: 0.54, Step: 1710, Train Loss: 5.9740, Learning Rate: 2.70e-05
2025-12-08 20:08:35 - INFO - Epoch: 0.54, Step: 1720, Train Loss: 5.9461, Learning Rate: 2.71e-05
2025-12-08 20:08:46 - INFO - Epoch: 0.55, Step: 1730, Train Loss: 5.9432, Learning Rate: 2.73e-05
2025-12-08 20:08:57 - INFO - Epoch: 0.55, Step: 1740, Train Loss: 5.9788, Learning Rate: 2.74e-05
2025-12-08 20:09:08 - INFO - Epoch: 0.55, Step: 1750, Train Loss: 5.9403, Learning Rate: 2.76e-05
2025-12-08 20:09:20 - INFO - Epoch: 0.56, Step: 1760, Train Loss: 5.9544, Learning Rate: 2.78e-05
2025-12-08 20:09:31 - INFO - Epoch: 0.56, Step: 1770, Train Loss: 5.9177, Learning Rate: 2.79e-05
2025-12-08 20:09:42 - INFO - Epoch: 0.56, Step: 1780, Train Loss: 5.9580, Learning Rate: 2.81e-05
2025-12-08 20:09:53 - INFO - Epoch: 0.56, Step: 1790, Train Loss: 5.9447, Learning Rate: 2.82e-05
2025-12-08 20:10:04 - INFO - Epoch: 0.57, Step: 1800, Train Loss: 5.9538, Learning Rate: 2.84e-05
2025-12-08 20:10:15 - INFO - Epoch: 0.57, Step: 1810, Train Loss: 5.9579, Learning Rate: 2.85e-05
2025-12-08 20:10:26 - INFO - Epoch: 0.57, Step: 1820, Train Loss: 5.9231, Learning Rate: 2.87e-05
2025-12-08 20:10:37 - INFO - Epoch: 0.58, Step: 1830, Train Loss: 5.9296, Learning Rate: 2.89e-05
2025-12-08 20:10:48 - INFO - Epoch: 0.58, Step: 1840, Train Loss: 5.9285, Learning Rate: 2.90e-05
2025-12-08 20:10:59 - INFO - Epoch: 0.58, Step: 1850, Train Loss: 5.9203, Learning Rate: 2.92e-05
2025-12-08 20:11:10 - INFO - Epoch: 0.59, Step: 1860, Train Loss: 5.9255, Learning Rate: 2.93e-05
2025-12-08 20:11:21 - INFO - Epoch: 0.59, Step: 1870, Train Loss: 5.9149, Learning Rate: 2.95e-05
2025-12-08 20:11:32 - INFO - Epoch: 0.59, Step: 1880, Train Loss: 5.9128, Learning Rate: 2.96e-05
2025-12-08 20:11:44 - INFO - Epoch: 0.60, Step: 1890, Train Loss: 5.9129, Learning Rate: 2.98e-05
2025-12-08 20:11:55 - INFO - Epoch: 0.60, Step: 1900, Train Loss: 5.9325, Learning Rate: 3.00e-05
2025-12-08 20:12:06 - INFO - Epoch: 0.60, Step: 1910, Train Loss: 5.9182, Learning Rate: 3.01e-05
2025-12-08 20:12:17 - INFO - Epoch: 0.61, Step: 1920, Train Loss: 5.9255, Learning Rate: 3.03e-05
2025-12-08 20:12:28 - INFO - Epoch: 0.61, Step: 1930, Train Loss: 5.9150, Learning Rate: 3.04e-05
2025-12-08 20:12:39 - INFO - Epoch: 0.61, Step: 1940, Train Loss: 5.8692, Learning Rate: 3.06e-05
2025-12-08 20:12:50 - INFO - Epoch: 0.62, Step: 1950, Train Loss: 5.8998, Learning Rate: 3.08e-05
2025-12-08 20:13:01 - INFO - Epoch: 0.62, Step: 1960, Train Loss: 5.8860, Learning Rate: 3.09e-05
2025-12-08 20:13:12 - INFO - Epoch: 0.62, Step: 1970, Train Loss: 5.8565, Learning Rate: 3.11e-05
2025-12-08 20:13:23 - INFO - Epoch: 0.62, Step: 1980, Train Loss: 5.8669, Learning Rate: 3.12e-05
2025-12-08 20:13:34 - INFO - Epoch: 0.63, Step: 1990, Train Loss: 5.8793, Learning Rate: 3.14e-05
2025-12-08 20:13:45 - INFO - Epoch: 0.63, Step: 2000, Train Loss: 5.8502, Learning Rate: 3.15e-05
2025-12-08 20:13:56 - INFO - Epoch: 0.63, Step: 2010, Train Loss: 5.8746, Learning Rate: 3.17e-05
2025-12-08 20:14:07 - INFO - Epoch: 0.64, Step: 2020, Train Loss: 5.8738, Learning Rate: 3.19e-05
2025-12-08 20:14:19 - INFO - Epoch: 0.64, Step: 2030, Train Loss: 5.8899, Learning Rate: 3.20e-05
2025-12-08 20:14:30 - INFO - Epoch: 0.64, Step: 2040, Train Loss: 5.8630, Learning Rate: 3.22e-05
2025-12-08 20:14:41 - INFO - Epoch: 0.65, Step: 2050, Train Loss: 5.8540, Learning Rate: 3.23e-05
2025-12-08 20:14:52 - INFO - Epoch: 0.65, Step: 2060, Train Loss: 5.8624, Learning Rate: 3.25e-05
2025-12-08 20:15:03 - INFO - Epoch: 0.65, Step: 2070, Train Loss: 5.8569, Learning Rate: 3.26e-05
2025-12-08 20:15:14 - INFO - Epoch: 0.66, Step: 2080, Train Loss: 5.8600, Learning Rate: 3.28e-05
2025-12-08 20:15:25 - INFO - Epoch: 0.66, Step: 2090, Train Loss: 5.8685, Learning Rate: 3.30e-05
2025-12-08 20:15:36 - INFO - Epoch: 0.66, Step: 2100, Train Loss: 5.8454, Learning Rate: 3.31e-05
2025-12-08 20:15:47 - INFO - Epoch: 0.67, Step: 2110, Train Loss: 5.8369, Learning Rate: 3.33e-05
2025-12-08 20:15:58 - INFO - Epoch: 0.67, Step: 2120, Train Loss: 5.8198, Learning Rate: 3.34e-05
2025-12-08 20:16:09 - INFO - Epoch: 0.67, Step: 2130, Train Loss: 5.8184, Learning Rate: 3.36e-05
2025-12-08 20:16:20 - INFO - Epoch: 0.68, Step: 2140, Train Loss: 5.8439, Learning Rate: 3.37e-05
2025-12-08 20:16:31 - INFO - Epoch: 0.68, Step: 2150, Train Loss: 5.8249, Learning Rate: 3.39e-05
2025-12-08 20:16:42 - INFO - Epoch: 0.68, Step: 2160, Train Loss: 5.8404, Learning Rate: 3.41e-05
2025-12-08 20:16:54 - INFO - Epoch: 0.68, Step: 2170, Train Loss: 5.8336, Learning Rate: 3.42e-05
2025-12-08 20:17:05 - INFO - Epoch: 0.69, Step: 2180, Train Loss: 5.8565, Learning Rate: 3.44e-05
2025-12-08 20:17:16 - INFO - Epoch: 0.69, Step: 2190, Train Loss: 5.8464, Learning Rate: 3.45e-05
2025-12-08 20:17:27 - INFO - Epoch: 0.69, Step: 2200, Train Loss: 5.8529, Learning Rate: 3.47e-05
2025-12-08 20:17:38 - INFO - Epoch: 0.70, Step: 2210, Train Loss: 5.8282, Learning Rate: 3.49e-05
2025-12-08 20:17:49 - INFO - Epoch: 0.70, Step: 2220, Train Loss: 5.8262, Learning Rate: 3.50e-05
2025-12-08 20:18:00 - INFO - Epoch: 0.70, Step: 2230, Train Loss: 5.8334, Learning Rate: 3.52e-05
2025-12-08 20:18:11 - INFO - Epoch: 0.71, Step: 2240, Train Loss: 5.8161, Learning Rate: 3.53e-05
2025-12-08 20:18:22 - INFO - Epoch: 0.71, Step: 2250, Train Loss: 5.8233, Learning Rate: 3.55e-05
2025-12-08 20:18:33 - INFO - Epoch: 0.71, Step: 2260, Train Loss: 5.8337, Learning Rate: 3.56e-05
